CaseID;Activity;Timestamp;Originator;Status_Halal
52694702161dfe69154b107084595578;Ambil Kesimpulan;2022-01-13 08:47:34;uji;Halal
52932739261e05275c7a5a8043996608;Cek informasi bahan;2022-01-13 16:25:32;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek sertifikat halal;2022-01-13 16:25:39;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek certificate analysis;2022-01-13 16:25:49;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek kelompok bahan;2022-01-13 16:26:00;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek bahan kritis manisan buah-buahan;2022-01-13 16:26:10;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek kandungan gula;2022-01-13 16:26:21;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek kandungan resin (gula);2022-01-13 16:26:32;uji;Syubhat
52932739261e05275c7a5a8043996608;Cek kehalalan hewan resin (gula);2022-01-13 16:26:43;uji;Halal
52932739261e05275c7a5a8043996608;Cek metode penyembelihan resin (gula);2022-01-13 16:26:55;uji;Halal
52932739261e05275c7a5a8043996608;Ambil Kesimpulan;2022-01-13 16:27:17;uji;Halal
53164672861e089356108e4068845600;Cek informasi bahan;2022-01-13 20:19:08;uji;Syubhat
53164672861e089356108e4068845600;Cek sertifikat halal;2022-01-13 20:19:16;uji;Syubhat
53164672861e089356108e4068845600;Cek certificate analysis;2022-01-13 20:19:27;uji;Syubhat
53164672861e089356108e4068845600;Cek kelompok bahan;2022-01-13 20:19:38;uji;Syubhat
53164672861e089356108e4068845600;Cek bahan kritis manisan buah-buahan;2022-01-13 20:19:50;uji;Syubhat
53164672861e089356108e4068845600;Cek jenis pewarna;2022-01-13 20:20:02;uji;Syubhat
53164672861e089356108e4068845600;Cek kandungan pewarna;2022-01-13 20:20:12;uji;Syubhat
53164672861e089356108e4068845600;Cek kandungan pelarut (pewarna);2022-01-13 20:20:23;uji;Syubhat
53164672861e089356108e4068845600;Cek kandungan pelapis (pewarna);2022-01-13 20:20:46;uji;Syubhat
53164672861e089356108e4068845600;Cek sumber etanol (pewarna);2022-01-13 20:20:34;uji;Halal
53164672861e089356108e4068845600;Cek kehalalan hewan (pewarna);2022-01-13 20:20:57;uji;Halal
53164672861e089356108e4068845600;Cek metode penyembelihan (pewarna);2022-01-13 20:21:07;uji;Haram
53164672861e089356108e4068845600;Ambil Kesimpulan;2022-01-13 20:21:20;uji;Haram
53759765661dfeb7f8bab17048246603;Cek informasi bahan;2022-01-13 09:06:15;uji;Syubhat
53759765661dfeb7f8bab17048246603;Cek sertifikat halal;2022-01-13 09:06:27;uji;Syubhat
53759765661dfeb7f8bab17048246603;Cek certificate analysis;2022-01-13 09:07:06;uji;Syubhat
53759765661dfeb7f8bab17048246603;Cek kelompok bahan;2022-01-13 09:08:44;uji;Syubhat
53759765661dfeb7f8bab17048246603;Cek bahan kritis gula;2022-01-13 09:09:00;uji;Syubhat
53759765661dfeb7f8bab17048246603;Cek sumber karbon aktif;2022-01-13 09:09:16;uji;Halal
53759765661dfeb7f8bab17048246603;Ambil Kesimpulan;2022-01-13 09:09:55;uji;Halal
53771972661de8b937cf9b4047876613;Cek informasi bahan;2022-01-12 08:04:40;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek sertifikat halal;2022-01-12 08:04:48;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek certificate analysis;2022-01-12 08:04:57;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek kelompok bahan;2022-01-12 08:05:07;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek bahan kritis pewarna;2022-01-12 08:05:17;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek kandungan pelarut;2022-01-12 08:05:28;uji;Syubhat
53771972661de8b937cf9b4047876613;Cek sumber etanol (pelarut);2022-01-12 08:05:41;uji;Halal
53771972661de8b937cf9b4047876613;Ambil Kesimpulan;2022-01-12 08:06:04;uji;Halal
54034423861dff7f015ff84006167900;Cek informasi bahan;2022-01-13 09:59:20;uji;Syubhat
54034423861dff7f015ff84006167900;Cek sertifikat halal;2022-01-13 09:59:36;uji;Syubhat
54034423861dff7f015ff84006167900;Cek certificate analysis;2022-01-13 09:59:51;uji;Syubhat
54034423861dff7f015ff84006167900;Cek kelompok bahan;2022-01-13 10:00:06;uji;Syubhat
54034423861dff7f015ff84006167900;Cek bahan kritis jam/selai;2022-01-13 10:00:24;uji;Syubhat
54034423861dff7f015ff84006167900;Cek jenis pewarna;2022-01-13 10:00:41;uji;Syubhat
54034423861dff7f015ff84006167900;Cek kandungan pewarna;2022-01-13 10:00:57;uji;Syubhat
54034423861dff7f015ff84006167900;Cek kandungan pelapis (pewarna);2022-01-13 10:01:11;uji;Syubhat
54034423861dff7f015ff84006167900;Cek kehalalan hewan (pewarna);2022-01-13 10:01:27;uji;Halal
54034423861dff7f015ff84006167900;Cek metode penyembelihan (pewarna);2022-01-13 10:01:42;uji;Halal
54034423861dff7f015ff84006167900;Ambil Kesimpulan;2022-01-13 10:01:59;uji;Halal
54696655261de9b7443c9b4015552790;Cek informasi bahan;2022-01-12 09:12:25;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek sertifikat halal;2022-01-12 09:12:34;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek certificate analysis;2022-01-12 09:12:48;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek kelompok bahan;2022-01-12 09:13:26;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek bahan kritis jam/selai;2022-01-12 09:13:37;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek kandungan gula;2022-01-12 09:13:50;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek sumber karbon aktif (gula);2022-01-12 09:14:00;uji;Syubhat
54696655261de9b7443c9b4015552790;Cek kehalalan hewan karbon aktif (gula);2022-01-12 09:14:10;uji;Halal
54696655261de9b7443c9b4015552790;Cek metode penyembelihan karbon aktif (gula);2022-01-12 09:14:21;uji;Halal
54696655261de9b7443c9b4015552790;Ambil Kesimpulan;2022-01-12 09:14:38;uji;Halal
54965209961e04fbbcd0351047321396;Cek informasi bahan;2022-01-13 16:13:56;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek sertifikat halal;2022-01-13 16:14:03;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek certificate analysis;2022-01-13 16:14:13;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek kelompok bahan;2022-01-13 16:14:25;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek bahan kritis manisan buah-buahan;2022-01-13 16:14:38;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek kandungan gula;2022-01-13 16:14:53;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek sumber karbon aktif (gula);2022-01-13 16:15:25;uji;Syubhat
54965209961e04fbbcd0351047321396;Cek kehalalan hewan karbon aktif (gula);2022-01-13 16:15:37;uji;Haram
54965209961e04fbbcd0351047321396;Ambil Kesimpulan;2022-01-13 16:16:02;uji;Haram
55493164061de827d42ac68099475830;Cek informasi bahan;2022-01-12 07:25:54;uji;Syubhat
55493164061de827d42ac68099475830;Cek sertifikat halal;2022-01-12 07:26:01;uji;Syubhat
55493164061de827d42ac68099475830;Cek certificate analysis;2022-01-12 07:26:12;uji;Syubhat
55493164061de827d42ac68099475830;Cek kelompok bahan;2022-01-12 07:26:22;uji;Syubhat
55493164061de827d42ac68099475830;Cek bahan kritis gula;2022-01-12 07:26:34;uji;Syubhat
55493164061de827d42ac68099475830;Cek kandungan resin;2022-01-12 07:26:43;uji;Syubhat
55493164061de827d42ac68099475830;Cek kehalalan hewan (resin);2022-01-12 07:26:54;uji;Halal
55493164061de827d42ac68099475830;Cek metode penyembelihan (resin);2022-01-12 07:27:05;uji;Halal
55493164061de827d42ac68099475830;Ambil Kesimpulan;2022-01-12 07:27:33;uji;Halal
55535888661e0c41fafb203060598165;Cek informasi bahan;2022-01-14 00:30:29;uji;Syubhat
55535888661e0c41fafb203060598165;Cek sertifikat halal;2022-01-14 00:30:36;uji;Syubhat
55535888661e0c41fafb203060598165;Cek certificate analysis;2022-01-14 00:30:45;uji;Syubhat
55535888661e0c41fafb203060598165;Cek kelompok bahan;2022-01-14 00:30:55;uji;Syubhat
55535888661e0c41fafb203060598165;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:31:09;uji;Syubhat
55535888661e0c41fafb203060598165;Cek kandungan gula;2022-01-14 00:31:24;uji;Syubhat
55535888661e0c41fafb203060598165;Cek sumber karbon aktif (gula);2022-01-14 00:31:34;uji;Syubhat
55535888661e0c41fafb203060598165;Cek kehalalan hewan karbon aktif (gula);2022-01-14 00:31:43;uji;Halal
55535888661e0c41fafb203060598165;Cek metode penyembelihan karbon aktif (gula);2022-01-14 00:31:53;uji;Haram
55535888661e0c41fafb203060598165;Ambil Kesimpulan;2022-01-14 00:32:10;uji;Haram
57574462861e0cc3d9984c3080811234;Cek informasi bahan;2022-01-14 01:05:05;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek sertifikat halal;2022-01-14 01:05:11;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek certificate analysis;2022-01-14 01:05:19;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek kelompok bahan;2022-01-14 01:05:27;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek bahan kritis sari buah/konsentrat;2022-01-14 01:05:37;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek jenis pewarna;2022-01-14 01:05:47;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek kandungan pewarna;2022-01-14 01:05:55;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek kandungan pelarut (pewarna);2022-01-14 01:06:04;uji;Syubhat
57574462861e0cc3d9984c3080811234;Cek kandungan pelapis (pewarna);2022-01-14 01:06:23;uji;Halal
57574462861e0cc3d9984c3080811234;Cek sumber etanol (pewarna);2022-01-14 01:06:13;uji;Haram
57574462861e0cc3d9984c3080811234;Ambil Kesimpulan;2022-01-14 01:06:34;uji;Haram
58413696261de4b5cc56a85031623038;Cek informasi bahan;2022-01-12 03:30:44;uji;Syubhat
58413696261de4b5cc56a85031623038;Cek sertifikat halal;2022-01-12 03:30:52;uji;Syubhat
58413696261de4b5cc56a85031623038;Cek certificate analysis;2022-01-12 03:31:02;uji;Syubhat
58413696261de4b5cc56a85031623038;Cek kelompok bahan;2022-01-12 03:31:13;uji;Syubhat
58413696261de4b5cc56a85031623038;Cek bahan kritis pewarna;2022-01-12 03:31:24;uji;Syubhat
60739135761e0504f327da7055902737;Cek informasi bahan;2022-01-13 16:16:23;uji;Syubhat
60739135761e0504f327da7055902737;Cek sertifikat halal;2022-01-13 16:16:30;uji;Syubhat
60739135761e0504f327da7055902737;Cek certificate analysis;2022-01-13 16:16:39;uji;Syubhat
60739135761e0504f327da7055902737;Cek kelompok bahan;2022-01-13 16:16:49;uji;Syubhat
60739135761e0504f327da7055902737;Cek bahan kritis manisan buah-buahan;2022-01-13 16:17:00;uji;Syubhat
60739135761e0504f327da7055902737;Cek kandungan gula;2022-01-13 16:17:14;uji;Syubhat
60739135761e0504f327da7055902737;Cek sumber karbon aktif (gula);2022-01-13 16:17:25;uji;Syubhat
60739135761e0504f327da7055902737;Cek kehalalan hewan karbon aktif (gula);2022-01-13 16:17:35;uji;Halal
60739135761e0504f327da7055902737;Cek metode penyembelihan karbon aktif (gula);2022-01-13 16:17:45;uji;Haram
60739135761e0504f327da7055902737;Ambil Kesimpulan;2022-01-13 16:18:02;uji;Haram
60900878961e0c767961673024064442;Cek informasi bahan;2022-01-14 00:44:27;uji;Syubhat
60900878961e0c767961673024064442;Cek sertifikat halal;2022-01-14 00:44:33;uji;Syubhat
60900878961e0c767961673024064442;Cek certificate analysis;2022-01-14 00:44:42;uji;Syubhat
60900878961e0c767961673024064442;Cek kelompok bahan;2022-01-14 00:44:52;uji;Syubhat
60900878961e0c767961673024064442;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:45:07;uji;Syubhat
60900878961e0c767961673024064442;Cek jenis pewarna;2022-01-14 00:45:17;uji;Syubhat
60900878961e0c767961673024064442;Cek kandungan pewarna;2022-01-14 00:45:26;uji;Syubhat
60900878961e0c767961673024064442;Cek kandungan pelapis (pewarna);2022-01-14 00:45:35;uji;Syubhat
60900878961e0c767961673024064442;Cek kehalalan hewan (pewarna);2022-01-14 00:45:44;uji;Haram
60900878961e0c767961673024064442;Ambil Kesimpulan;2022-01-14 00:45:55;uji;Haram
61071777361de4dc8443323058543580;Cek informasi bahan;2022-01-12 03:41:02;uji;Syubhat
61071777361de4dc8443323058543580;Cek sertifikat halal;2022-01-12 03:41:10;uji;Syubhat
61071777361de4dc8443323058543580;Cek certificate analysis;2022-01-12 03:41:19;uji;Syubhat
61071777361de4dc8443323058543580;Cek kelompok bahan;2022-01-12 03:41:29;uji;Syubhat
61071777361de4dc8443323058543580;Cek bahan kritis margarin;2022-01-12 03:41:39;uji;Syubhat
61071777361de4dc8443323058543580;Cek jenis pewarna;2022-01-12 03:41:52;uji;Syubhat
61071777361de4dc8443323058543580;Cek kandungan pewarna;2022-01-12 03:42:02;uji;Syubhat
61071777361de4dc8443323058543580;Cek kandungan pelarut (pewarna);2022-01-12 03:42:38;uji;Halal
61071777361de4dc8443323058543580;Cek kandungan pelapis (pewarna);2022-01-12 03:42:13;uji;Syubhat
61071777361de4dc8443323058543580;Cek kehalalan hewan (pewarna);2022-01-12 03:42:54;uji;Haram
61071777361de4dc8443323058543580;Ambil Kesimpulan;2022-01-12 03:43:07;uji;Haram
61145019561dd0b12c65442033438438;Cek informasi bahan;2022-01-11 04:44:11;uji;Syubhat
61145019561dd0b12c65442033438438;Cek sertifikat halal;2022-01-11 04:46:29;uji;Syubhat
61145019561dd0b12c65442033438438;Cek informasi sertifikat halal;2022-01-11 04:46:48;uji;Halal
61145019561dd0b12c65442033438438;Ambil Kesimpulan;2022-01-11 04:47:12;uji;Halal
61306762661dff02ac6a953044319007;Cek informasi bahan;2022-01-13 09:26:10;uji;Syubhat
61306762661dff02ac6a953044319007;Cek sertifikat halal;2022-01-13 09:26:21;uji;Syubhat
61306762661dff02ac6a953044319007;Cek certificate analysis;2022-01-13 09:26:36;uji;Syubhat
61306762661dff02ac6a953044319007;Cek kelompok bahan;2022-01-13 09:26:50;uji;Syubhat
61306762661dff02ac6a953044319007;Cek bahan kritis gula;2022-01-13 09:27:06;uji;Syubhat
61306762661dff02ac6a953044319007;Cek sumber karbon aktif;2022-01-13 09:27:21;uji;Syubhat
61306762661dff02ac6a953044319007;Cek kehalalan hewan (karbon aktif);2022-01-13 09:27:35;uji;Halal
61306762661dff02ac6a953044319007;Cek metode penyembelihan (karbon aktif);2022-01-13 09:27:49;uji;Halal
61306762661dff02ac6a953044319007;Ambil Kesimpulan;2022-01-13 09:28:28;uji;Halal
61315917961dda7721cf858021930246;Cek informasi bahan;2022-01-11 15:51:20;uji;Syubhat
61315917961dda7721cf858021930246;Cek sertifikat halal;2022-01-11 15:51:28;uji;Syubhat
61315917961dda7721cf858021930246;Cek certificate analysis;2022-01-11 15:51:43;uji;Syubhat
61315917961dda7721cf858021930246;Cek kelompok bahan;2022-01-11 15:51:53;uji;Syubhat
61315917961dda7721cf858021930246;Cek bahan kritis tepung terigu;2022-01-11 15:52:03;uji;Syubhat
61315917961dda7721cf858021930246;Cek sertifikat halal vitamin;2022-01-11 15:52:14;uji;Syubhat
61315917961dda7721cf858021930246;Cek kandungan vitamin;2022-01-11 15:52:25;uji;Halal
61315917961dda7721cf858021930246;Cek pelapis vitamin;2022-01-11 15:52:37;uji;Syubhat
61315917961dda7721cf858021930246;Cek certificate of analysis pelapis (vitamin);2022-01-11 15:52:47;uji;Syubhat
61315917961dda7721cf858021930246;Cek kehalalan hewan gelatin (vitamin);2022-01-11 15:52:57;uji;Halal
61315917961dda7721cf858021930246;Cek metode penyembelihan gelatin (vitamin);2022-01-11 15:53:10;uji;Halal
61315917961dda7721cf858021930246;Ambil Kesimpulan;2022-01-11 15:53:22;uji;Halal
61373901361e086fe1a5759086644423;Cek informasi bahan;2022-01-13 20:09:39;uji;Syubhat
61373901361e086fe1a5759086644423;Cek sertifikat halal;2022-01-13 20:09:48;uji;Syubhat
61373901361e086fe1a5759086644423;Cek certificate analysis;2022-01-13 20:09:59;uji;Syubhat
61373901361e086fe1a5759086644423;Cek kelompok bahan;2022-01-13 20:10:10;uji;Syubhat
61373901361e086fe1a5759086644423;Cek bahan kritis manisan buah-buahan;2022-01-13 20:10:21;uji;Syubhat
61373901361e086fe1a5759086644423;Cek jenis pewarna;2022-01-13 20:10:34;uji;Syubhat
61373901361e086fe1a5759086644423;Cek kandungan pewarna;2022-01-13 20:10:44;uji;Syubhat
61373901361e086fe1a5759086644423;Cek kandungan pelarut (pewarna);2022-01-13 20:10:55;uji;Syubhat
61373901361e086fe1a5759086644423;Cek kandungan pelapis (pewarna);2022-01-13 20:11:17;uji;Syubhat
61373901361e086fe1a5759086644423;Cek sumber etanol (pewarna);2022-01-13 20:11:06;uji;Haram
61373901361e086fe1a5759086644423;Cek kehalalan hewan (pewarna);2022-01-13 20:11:30;uji;Halal
61373901361e086fe1a5759086644423;Cek metode penyembelihan (pewarna);2022-01-13 20:11:40;uji;Haram
61373901361e086fe1a5759086644423;Ambil Kesimpulan;2022-01-13 20:11:54;uji;Haram
61523437561dee364dd0f59043557066;Cek informasi bahan;2022-01-12 14:19:22;uji;Syubhat
61523437561dee364dd0f59043557066;Cek sertifikat halal;2022-01-12 14:19:31;uji;Syubhat
61523437561dee364dd0f59043557066;Cek certificate analysis;2022-01-12 14:19:41;uji;Syubhat
61523437561dee364dd0f59043557066;Cek kelompok bahan;2022-01-12 14:19:52;uji;Syubhat
61523437561dee364dd0f59043557066;Cek bahan kritis buah-buahan kalengan;2022-01-12 14:20:04;uji;Syubhat
61523437561dee364dd0f59043557066;Cek proses produksi;2022-01-12 14:20:18;uji;Syubhat
61523437561dee364dd0f59043557066;Cek kehalalan media;2022-01-12 14:20:27;uji;Haram
61523437561dee364dd0f59043557066;Ambil Kesimpulan;2022-01-12 14:20:51;uji;Haram
61602783261ded98f9db437034963038;Cek informasi bahan;2022-01-12 13:37:24;uji;Syubhat
61602783261ded98f9db437034963038;Cek sertifikat halal;2022-01-12 13:37:32;uji;Syubhat
61602783261ded98f9db437034963038;Cek certificate analysis;2022-01-12 13:37:41;uji;Syubhat
61602783261ded98f9db437034963038;Cek kelompok bahan;2022-01-12 13:37:51;uji;Syubhat
61602783261ded98f9db437034963038;Cek bahan kritis margarin;2022-01-12 13:38:03;uji;Syubhat
61602783261ded98f9db437034963038;Cek sumber karbon aktif (minyak nabati);2022-01-12 13:38:17;uji;Syubhat
61602783261ded98f9db437034963038;Cek sertifikat halal minyak nabati;2022-01-12 13:38:27;uji;Syubhat
61602783261ded98f9db437034963038;Cek kehalalan hewan (minyak nabati);2022-01-12 13:38:37;uji;Syubhat
61602783261ded98f9db437034963038;Cek metode penyembelihan (minyak nabati);2022-01-12 13:38:47;uji;Halal
61602783261ded98f9db437034963038;Ambil Kesimpulan;2022-01-12 13:39:09;uji;Halal
61746215861ddb6e8a17d17082988897;Cek informasi bahan;2022-01-11 16:57:19;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek sertifikat halal;2022-01-11 16:57:29;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek certificate analysis;2022-01-11 16:57:39;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek kelompok bahan;2022-01-11 16:57:49;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek bahan kritis emulsifier nabati;2022-01-11 16:57:59;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek sumber enzim;2022-01-11 16:58:09;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek proses produksi (enzim);2022-01-11 16:58:19;uji;Syubhat
61746215861ddb6e8a17d17082988897;Cek kehalalan media (enzim);2022-01-11 16:58:59;uji;Haram
61746215861ddb6e8a17d17082988897;Ambil Kesimpulan;2022-01-11 16:59:20;uji;Haram
61752319361de80be7d7fa0013702674;Cek informasi bahan;2022-01-12 07:18:28;uji;Syubhat
61752319361de80be7d7fa0013702674;Cek sertifikat halal;2022-01-12 07:18:36;uji;Syubhat
61752319361de80be7d7fa0013702674;Cek certificate analysis;2022-01-12 07:18:46;uji;Syubhat
61752319361de80be7d7fa0013702674;Cek kelompok bahan;2022-01-12 07:18:58;uji;Syubhat
61752319361de80be7d7fa0013702674;Cek bahan kritis gula;2022-01-12 07:19:08;uji;Syubhat
61752319361de80be7d7fa0013702674;Cek kandungan resin;2022-01-12 07:19:19;uji;Halal
61752319361de80be7d7fa0013702674;Ambil Kesimpulan;2022-01-12 07:20:46;uji;Halal
61929321261ded7b80a5920070064121;Cek informasi bahan;2022-01-12 13:29:34;uji;Syubhat
61929321261ded7b80a5920070064121;Cek sertifikat halal;2022-01-12 13:29:41;uji;Syubhat
61929321261ded7b80a5920070064121;Cek certificate analysis;2022-01-12 13:30:09;uji;Syubhat
61929321261ded7b80a5920070064121;Cek kelompok bahan;2022-01-12 13:30:50;uji;Syubhat
61929321261ded7b80a5920070064121;Cek bahan kritis margarin;2022-01-12 13:31:02;uji;Syubhat
61929321261ded7b80a5920070064121;Cek sumber karbon aktif (minyak nabati);2022-01-12 13:31:14;uji;Syubhat
61929321261ded7b80a5920070064121;Cek sertifikat halal minyak nabati;2022-01-12 13:31:24;uji;Syubhat
61929321261ded7b80a5920070064121;Cek kehalalan hewan (minyak nabati);2022-01-12 13:31:32;uji;Haram
61929321261ded7b80a5920070064121;Ambil Kesimpulan;2022-01-12 13:31:54;uji;Haram
62185668961dda622ef00b6018626195;Cek informasi bahan;2022-01-11 15:45:45;uji;Syubhat
62185668961dda622ef00b6018626195;Cek sertifikat halal;2022-01-11 15:45:53;uji;Syubhat
62185668961dda622ef00b6018626195;Cek certificate analysis;2022-01-11 15:46:03;uji;Syubhat
62185668961dda622ef00b6018626195;Cek kelompok bahan;2022-01-11 15:46:13;uji;Syubhat
62185668961dda622ef00b6018626195;Cek bahan kritis tepung terigu;2022-01-11 15:46:23;uji;Syubhat
62185668961dda622ef00b6018626195;Cek sertifikat halal vitamin;2022-01-11 15:46:34;uji;Syubhat
62185668961dda622ef00b6018626195;Cek kandungan vitamin;2022-01-11 15:46:45;uji;Halal
62185668961dda622ef00b6018626195;Cek pelapis vitamin;2022-01-11 15:46:57;uji;Syubhat
62185668961dda622ef00b6018626195;Cek certificate of analysis pelapis (vitamin);2022-01-11 15:47:08;uji;Syubhat
62185668961dda622ef00b6018626195;Cek kehalalan hewan gelatin (vitamin);2022-01-11 15:47:17;uji;Halal
62185668961dda622ef00b6018626195;Cek metode penyembelihan gelatin (vitamin);2022-01-11 15:47:28;uji;Haram
62185668961dda622ef00b6018626195;Ambil Kesimpulan;2022-01-11 15:47:40;uji;Haram
62829589861dd347c94d4c2063825591;Cek informasi bahan;2022-01-11 07:40:50;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek sertifikat halal;2022-01-11 07:40:58;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek certificate analysis;2022-01-11 07:41:08;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek kelompok bahan;2022-01-11 07:41:23;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek bahan kritis Dried Products;2022-01-11 07:41:33;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek sertifikat halal laktosa;2022-01-11 07:41:44;uji;Syubhat
62829589861dd347c94d4c2063825591;cek kehalalan hewan (laktosa);2022-01-11 07:41:56;uji;Syubhat
62829589861dd347c94d4c2063825591;Cek metode penyembelihan (laktosa);2022-01-11 07:42:07;uji;Haram
62829589861dd347c94d4c2063825591;Ambil Kesimpulan;2022-01-11 07:42:37;uji;Haram
63262939461dd26a1301675048162536;Cek informasi bahan;2022-01-11 06:41:43;uji;Syubhat
63262939461dd26a1301675048162536;Cek sertifikat halal;2022-01-11 06:41:51;uji;Syubhat
63262939461dd26a1301675048162536;Cek certificate analysis;2022-01-11 06:42:07;uji;Syubhat
63262939461dd26a1301675048162536;Cek COA Kadar etanol;2022-01-11 06:42:19;uji;Haram
63262939461dd26a1301675048162536;Ambil Kesimpulan;2022-01-11 06:43:09;uji;Haram
63580322261dff1f64f65f5045198780;Cek informasi bahan;2022-01-13 09:33:49;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek sertifikat halal;2022-01-13 09:33:59;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek certificate analysis;2022-01-13 09:34:14;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek kelompok bahan;2022-01-13 09:34:28;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek bahan kritis jam/selai;2022-01-13 09:34:47;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek jenis pewarna;2022-01-13 09:35:03;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek kandungan pewarna;2022-01-13 09:35:18;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek kandungan pelapis (pewarna);2022-01-13 09:35:33;uji;Syubhat
63580322261dff1f64f65f5045198780;Cek kehalalan hewan (pewarna);2022-01-13 09:35:48;uji;Haram
63580322261dff1f64f65f5045198780;Ambil Kesimpulan;2022-01-13 09:36:06;uji;Haram
63656616261ded4acb8fa86089217634;Cek informasi bahan;2022-01-12 13:16:34;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek sertifikat halal;2022-01-12 13:16:42;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek certificate analysis;2022-01-12 13:16:52;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek kelompok bahan;2022-01-12 13:17:02;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek bahan kritis sari buah/konsentrat;2022-01-12 13:17:23;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek COA gelatin;2022-01-12 13:17:38;uji;Syubhat
63656616261ded4acb8fa86089217634;Cek kehalalan hewan (gelatin);2022-01-12 13:17:48;uji;Haram
63656616261ded4acb8fa86089217634;Ambil Kesimpulan;2022-01-12 13:18:12;uji;Haram
63848876961dea836838605008311543;Cek informasi bahan;2022-01-12 10:06:51;uji;Syubhat
63848876961dea836838605008311543;Cek sertifikat halal;2022-01-12 10:06:59;uji;Syubhat
63848876961dea836838605008311543;Cek certificate analysis;2022-01-12 10:07:10;uji;Syubhat
63848876961dea836838605008311543;Cek kelompok bahan;2022-01-12 10:07:20;uji;Syubhat
63848876961dea836838605008311543;Cek bahan kritis jam/selai;2022-01-12 10:07:32;uji;Syubhat
63848876961dea836838605008311543;Cek proses produksi;2022-01-12 10:07:44;uji;Halal
63848876961dea836838605008311543;Cek kehalalan media;2022-01-12 10:07:54;uji;Halal
64196777361de816e8f81e3091535441;Cek informasi bahan;2022-01-12 07:21:24;uji;Syubhat
64196777361de816e8f81e3091535441;Cek sertifikat halal;2022-01-12 07:21:32;uji;Syubhat
64196777361de816e8f81e3091535441;Cek certificate analysis;2022-01-12 07:21:42;uji;Syubhat
64196777361de816e8f81e3091535441;Cek kelompok bahan;2022-01-12 07:21:52;uji;Syubhat
64196777361de816e8f81e3091535441;Cek bahan kritis gula;2022-01-12 07:22:04;uji;Syubhat
64196777361de816e8f81e3091535441;Cek kandungan resin;2022-01-12 07:22:15;uji;Syubhat
64196777361de816e8f81e3091535441;Cek kehalalan hewan (resin);2022-01-12 07:22:25;uji;Haram
64196777361de816e8f81e3091535441;Ambil Kesimpulan;2022-01-12 07:22:48;uji;Haram
64852905261dd9c46554176006392761;Cek informasi bahan;2022-01-11 15:03:43;uji;Syubhat
64852905261dd9c46554176006392761;Cek sertifikat halal;2022-01-11 15:03:52;uji;Syubhat
